event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous
378438,142,German Unemployment Rate (Dec),2019-01-04 08:55:00,Germany,EUR,Moderate Volatility Expected,5.0%,5.0%,5.0%
378440,1527,German Unemployment (Dec),2019-01-04 08:55:00,Germany,EUR,Low Volatility Expected,2.261M,,2.276M
378441,1528,German Unemployment n.s.a. (Dec),2019-01-04 08:55:00,Germany,EUR,Low Volatility Expected,2.210M,,2.186M
378442,873,CPI (MoM) (Dec),2019-01-04 09:00:00,Poland,PLN,Moderate Volatility Expected,0.0%,0.1%,0.0%
378443,445,CPI (YoY) (Dec),2019-01-04 09:00:00,Poland,PLN,Moderate Volatility Expected,1.1%,1.1%,1.3%
379567,1321,Exports (Nov),2019-01-04 09:00:00,Turkey,TRY,Low Volatility Expected,13.90B,,15.70B
378631,1491,Markit Composite PMI (Dec),2019-01-04 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,51.1,51.3,51.3
378632,272,Services PMI (Dec),2019-01-04 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,51.2,51.4,51.4
379132,1205,Lithuania CPI (YoY),2019-01-04 09:00:00,Lithuania,EUR,Low Volatility Expected,,,2.5%
379131,1204,Lithuania CPI (MoM),2019-01-04 09:00:00,Lithuania,EUR,Low Volatility Expected,,,-0.1%
379573,1084,PBoC Reserve Requirement Ratio,2019-01-04 09:20:00,China,CNY,Moderate Volatility Expected,14.00%,,
378446,666,BoE Consumer Credit (Nov),2019-01-04 09:30:00,United Kingdom,GBP,Low Volatility Expected,0.924B,0.950B,0.754B
378449,199,M4 Money Supply (MoM) (Nov),2019-01-04 09:30:00,United Kingdom,GBP,Low Volatility Expected,0.0%,0.6%,0.7%
378448,211,Mortgage Approvals (Nov),2019-01-04 09:30:00,United Kingdom,GBP,Low Volatility Expected,63.73K,66.50K,66.71K
378447,664,Mortgage Lending (Nov),2019-01-04 09:30:00,United Kingdom,GBP,Low Volatility Expected,3.45B,3.96B,4.09B
379117,221,Net Lending to Individuals,2019-01-04 09:30:00,United Kingdom,GBP,Low Volatility Expected,4.4B,4.9B,4.8B
378445,274,Services PMI (Dec),2019-01-04 09:30:00,United Kingdom,GBP,High Volatility Expected,51.2,50.7,50.4
379133,619,Portuguese CPI (MoM),2019-01-04 09:30:00,Portugal,EUR,Low Volatility Expected,-0.2%,,-0.4%
379134,863,Portuguese CPI (YoY),2019-01-04 09:30:00,Portugal,EUR,Low Volatility Expected,0.7%,,0.9%
379022,748,Italian CPI (YoY) (Dec),2019-01-04 10:00:00,Italy,EUR,Low Volatility Expected,1.1%,,1.6%
379021,178,Italian CPI (MoM) (Dec),2019-01-04 10:00:00,Italy,EUR,Moderate Volatility Expected,-0.1%,0.1%,-0.2%
379024,947,Italian HICP (YoY) (Dec),2019-01-04 10:00:00,Italy,EUR,Low Volatility Expected,1.2%,,1.6%
379023,946,Italian HICP (MoM) (Dec),2019-01-04 10:00:00,Italy,EUR,Low Volatility Expected,-0.1%,,-0.3%
378450,1290,House Price Index (YoY) (Dec),2019-01-04 10:00:00,Norway,NOK,Low Volatility Expected,2.80%,,2.00%
379118,317,Core CPI (YoY),2019-01-04 10:00:00,Euro Zone,EUR,Moderate Volatility Expected,1.0%,1.0%,1.0%
378451,68,CPI (YoY) (Dec),2019-01-04 10:00:00,Euro Zone,EUR,High Volatility Expected,1.6%,1.8%,1.9%
378453,237,PPI (MoM) (Nov),2019-01-04 10:00:00,Euro Zone,EUR,Low Volatility Expected,-0.3%,-0.2%,0.8%
378452,935,PPI (YoY) (Nov),2019-01-04 10:00:00,Euro Zone,EUR,Low Volatility Expected,4.0%,4.1%,4.9%
379139,1539,Latvian CPI (MoM),2019-01-04 11:00:00,Latvia,EUR,Low Volatility Expected,,,-0.10%
379138,1565,Latvian CPI (YoY),2019-01-04 11:00:00,Latvia,EUR,Low Volatility Expected,,,3.00%
379136,1487,Latvian Industrial Production (YoY),2019-01-04 11:00:00,Latvia,EUR,Low Volatility Expected,,,-1.9%
379137,1488,Latvian Industrial Production (MoM),2019-01-04 11:00:00,Latvia,EUR,Low Volatility Expected,,,-1.3%
379142,758,Bank Loan Growth,2019-01-04 11:30:00,India,INR,Low Volatility Expected,15.1%,,15.1%
379140,1421,Deposit Growth,2019-01-04 11:30:00,India,INR,Low Volatility Expected,9.2%,,9.7%
379141,757,"FX Reserves, USD",2019-01-04 11:30:00,India,INR,Low Volatility Expected,393.40B,,393.29B
379107,493,Retail Sales (YoY),2019-01-04 12:00:00,Chile,CLP,Low Volatility Expected,-0.8%,,7.5%
378455,1475,Markit Composite PMI (Dec),2019-01-04 12:00:00,Brazil,BRL,Low Volatility Expected,52.4,,51.6
378454,1477,Markit Services PMI (Dec),2019-01-04 12:00:00,Brazil,BRL,Low Volatility Expected,51.9,,51.3
378474,1777,Average Hourly Earnings (YoY) (YoY) (Dec),2019-01-04 13:30:00,United States,USD,Moderate Volatility Expected,3.2%,3.0%,3.1%
378465,8,Average Hourly Earnings (MoM) (Dec),2019-01-04 13:30:00,United States,USD,Moderate Volatility Expected,0.4%,0.3%,0.2%
378473,379,Average Weekly Hours (Dec),2019-01-04 13:30:00,United States,USD,Low Volatility Expected,34.5,34.5,34.4
378470,1579,Government Payrolls (Dec),2019-01-04 13:30:00,United States,USD,Low Volatility Expected,11.0K,,3.0K
378467,1531,Manufacturing Payrolls (Dec),2019-01-04 13:30:00,United States,USD,Low Volatility Expected,32K,20K,27K
378468,227,Nonfarm Payrolls (Dec),2019-01-04 13:30:00,United States,USD,High Volatility Expected,312K,178K,176K
378476,1581,Participation Rate (Dec),2019-01-04 13:30:00,United States,USD,Moderate Volatility Expected,63.1%,,62.9%
378466,528,Private Nonfarm Payrolls (Dec),2019-01-04 13:30:00,United States,USD,Moderate Volatility Expected,301K,175K,173K
378477,1670,U6 Unemployment Rate (Dec),2019-01-04 13:30:00,United States,USD,Low Volatility Expected,7.6%,,7.6%
378472,300,Unemployment Rate (Dec),2019-01-04 13:30:00,United States,USD,High Volatility Expected,3.9%,3.7%,3.7%
378478,95,Employment Change (Dec),2019-01-04 13:30:00,Canada,CAD,High Volatility Expected,9.3K,6.8K,94.1K
378459,1021,Full Employment Change (Dec),2019-01-04 13:30:00,Canada,CAD,Low Volatility Expected,-18.9K,,89.9K
378463,172,IPPI (MoM) (Nov),2019-01-04 13:30:00,Canada,CAD,Low Volatility Expected,-0.8%,,0.2%
378461,742,IPPI (YoY) (Nov),2019-01-04 13:30:00,Canada,CAD,Low Volatility Expected,2.8%,,5.2%
378460,1022,Part Time Employment Change (Dec),2019-01-04 13:30:00,Canada,CAD,Low Volatility Expected,28.3K,,4.1K
378469,670,Participation Rate (Dec),2019-01-04 13:30:00,Canada,CAD,Low Volatility Expected,65.4%,,65.4%
378464,1030,RMPI (YoY) (Nov),2019-01-04 13:30:00,Canada,CAD,Low Volatility Expected,-9.9%,,7.7%
378462,266,RMPI (MoM) (Nov),2019-01-04 13:30:00,Canada,CAD,Moderate Volatility Expected,-11.7%,,-2.3%
378471,301,Unemployment Rate (Dec),2019-01-04 13:30:00,Canada,CAD,Moderate Volatility Expected,5.6%,5.7%,5.6%
378480,1492,Markit Composite PMI (Dec),2019-01-04 14:45:00,United States,USD,Moderate Volatility Expected,54.4,54.7,54.7
378479,1062,Services PMI (Dec),2019-01-04 14:45:00,United States,USD,Moderate Volatility Expected,54.4,53.5,53.4
379119,1738,Fed Chair Powell Speaks,2019-01-04 15:15:00,United States,USD,High Volatility Expected,,,
379120,1712,FOMC Member Bostic Speaks,2019-01-04 15:15:00,United States,USD,Moderate Volatility Expected,,,
379121,386,Natural Gas Storage,2019-01-04 15:30:00,United States,USD,Low Volatility Expected,-20B,-47B,-48B
379122,75,Crude Oil Inventories,2019-01-04 16:00:00,United States,USD,High Volatility Expected,0.007M,-3.086M,-0.046M
379285,1658,Crude Oil Imports,2019-01-04 16:00:00,United States,USD,Low Volatility Expected,0.468M,,-0.411M
379123,1657,Cushing Crude Oil Inventories,2019-01-04 16:00:00,United States,USD,Moderate Volatility Expected,0.641M,,0.799M
379128,1660,Distillate Fuel Production,2019-01-04 16:00:00,United States,USD,Low Volatility Expected,0.147M,,0.051M
379125,917,EIA Weekly Distillates Stocks,2019-01-04 16:00:00,United States,USD,Low Volatility Expected,9.529M,1.633M,0.002M
379126,1661,Gasoline Production,2019-01-04 16:00:00,United States,USD,Low Volatility Expected,-0.611M,,-0.190M
379127,1659,Heating Oil Stockpiles,2019-01-04 16:00:00,United States,USD,Low Volatility Expected,0.256M,,-0.169M
379124,485,Gasoline Inventories,2019-01-04 16:00:00,United States,USD,Low Volatility Expected,6.890M,1.967M,3.003M
379129,1652,U.S. Baker Hughes Oil Rig Count,2019-01-04 18:00:00,United States,USD,Moderate Volatility Expected,877,,885
379130,1810,U.S. Baker Hughes Total Rig Count,2019-01-04 18:00:00,United States,USD,Moderate Volatility Expected,"1,075",,"1,083"
379248,1775,FOMC Member Barkin Speaks,2019-01-04 18:30:00,United States,USD,Low Volatility Expected,,,
379247,838,FOMC Member Bullard Speaks,2019-01-04 18:30:00,United States,USD,Moderate Volatility Expected,,,
436,,Montenegro - Orthodox Christmas,2019-01-05 00:00:00,Montenegro,EUR,Holiday,,,
378503,1365,French Exports (Nov),2019-01-05 07:45:00,France,EUR,Low Volatility Expected,,,43.2B
378502,1366,French Imports (Nov),2019-01-05 07:45:00,France,EUR,Low Volatility Expected,,,47.3B
378504,117,French Trade Balance (Nov),2019-01-05 07:45:00,France,EUR,Low Volatility Expected,,-6.0B,-4.1B
379568,1084,PBoC Reserve Requirement Ratio,2019-01-05 09:55:00,China,CNY,Moderate Volatility Expected,,,14.50%
379544,1712,FOMC Member Bostic Speaks,2019-01-05 15:15:00,United States,USD,Moderate Volatility Expected,,,
379249,1666,FOMC Member Harker Speaks,2019-01-05 15:15:00,United States,USD,Moderate Volatility Expected,,,
163,,Lebanon - Armenian Christmas Day,2019-01-06 00:00:00,Lebanon,LBP,Holiday,,,
436,,Montenegro - Orthodox Christmas,2019-01-06 00:00:00,Montenegro,EUR,Holiday,,,
276,,Iraq - Army Day,2019-01-06 00:00:00,Iraq,IQD,Holiday,,,
378508,1197,CPI (MoM) (Dec),2019-01-06 00:00:00,Colombia,COP,Low Volatility Expected,0.30%,0.32%,0.12%
378507,494,CPI (YoY) (Dec),2019-01-06 00:00:00,Colombia,COP,Low Volatility Expected,3.18%,3.20%,3.27%
379623,781,Budget Balance (Dec),2019-01-06 17:42:00,Israel,ILS,Low Volatility Expected,"-1,410M",,"-1,000M"
378538,203,AIG Manufacturing Index (Dec),2019-01-06 21:30:00,Australia,AUD,Moderate Volatility Expected,49.5,,51.3
379384,209,Monetary Base (YoY),2019-01-06 23:50:00,Japan,JPY,Low Volatility Expected,4.8%,5.8%,6.1%
143,,Colombia - Epiphany Day,2019-01-07 00:00:00,Colombia,COP,Holiday,,,
8,,Serbia - Christmas,2019-01-07 00:00:00,Serbia,RSD,Holiday,,,
436,,Russia - Orthodox Christmas,2019-01-07 00:00:00,Russia,RUB,Holiday,,,
8,,Egypt - Christmas,2019-01-07 00:00:00,Egypt,EGP,Holiday,,,
436,,Ukraine - Orthodox Christmas,2019-01-07 00:00:00,Ukraine,UAH,Holiday,,,
436,,Montenegro - Orthodox Christmas,2019-01-07 00:00:00,Montenegro,EUR,Holiday,,,
8,,Palestinian Territory - Christmas,2019-01-07 00:00:00,Palestinian Territory,,Holiday,,,
436,,Kazakhstan - Orthodox Christmas,2019-01-07 00:00:00,Kazakhstan,KZT,Holiday,,,
378548,130,German Factory Orders (MoM) (Nov),2019-01-07 07:00:00,Germany,EUR,Moderate Volatility Expected,-1.0%,-0.2%,0.2%
378544,740,German Retail Sales (YoY) (Nov),2019-01-07 07:00:00,Germany,EUR,Low Volatility Expected,1.1%,-0.7%,5.2%
378545,138,German Retail Sales (MoM) (Nov),2019-01-07 07:00:00,Germany,EUR,Moderate Volatility Expected,1.4%,0.4%,0.1%
379288,1107,FX Reserves USD,2019-01-07 07:00:00,Malaysia,MYR,Low Volatility Expected,101.4B,,101.4B
379400,866,FX Reserves (USD),2019-01-07 08:00:00,China,CNY,Low Volatility Expected,3.070T,3.070T,3.060T
378553,1118,Exports (YoY) (Dec),2019-01-07 08:00:00,Taiwan,TWD,Low Volatility Expected,-3.0%,-4.3%,-3.4%
378554,1119,Imports (YoY) (Dec),2019-01-07 08:00:00,Taiwan,TWD,Low Volatility Expected,2.20%,-1.54%,1.10%
378555,539,Trade Balance (Dec),2019-01-07 08:00:00,Taiwan,TWD,Low Volatility Expected,4.71B,5.12B,4.65B
378556,1545,Austrian Wholesale Prices n.s.a (MoM) (Dec),2019-01-07 08:00:00,Austria,EUR,Low Volatility Expected,-2.2%,,-0.2%
378552,1546,Austrian Wholesale Prices n.s.a (YoY) (Dec),2019-01-07 08:00:00,Austria,EUR,Low Volatility Expected,2.2%,,4.4%
378674,676,Retail Sales (YoY) (Nov),2019-01-07 08:00:00,Hungary,HUF,Low Volatility Expected,5.2%,,5.5%
379640,1111,FX Reserves USD (Dec),2019-01-07 08:15:00,Philippines,PHP,Low Volatility Expected,78.46B,,75.68B
378561,1327,Foreign Reserves (USD) (Dec),2019-01-07 08:30:00,Hong Kong,HKD,Low Volatility Expected,424.60B,,423.20B
379013,1375,Italian Public Deficit (Q3),2019-01-07 09:00:00,Italy,EUR,Low Volatility Expected,-1.7%,,-0.6%
378564,1113,Foreign Reserves USD (MoM) (Dec),2019-01-07 09:00:00,Singapore,SGD,Low Volatility Expected,287.7B,,289.5B
378565,268,Sentix Investor Confidence (Jan),2019-01-07 09:30:00,Euro Zone,EUR,Low Volatility Expected,-1.5,-2.0,-0.3
379329,1090,Consumer Confidence (Dec),2019-01-07 09:50:00,Indonesia,IDR,Low Volatility Expected,127.0,,122.7
378567,936,Retail Sales (YoY) (Nov),2019-01-07 10:00:00,Euro Zone,EUR,Low Volatility Expected,1.1%,,2.3%
378568,255,Retail Sales (MoM) (Nov),2019-01-07 10:00:00,Euro Zone,EUR,Moderate Volatility Expected,0.6%,0.2%,0.6%
379660,1322,Foreign Reserves (USD) (Dec),2019-01-07 11:00:00,Egypt,EGP,Low Volatility Expected,42.55B,,44.51B
378570,533,Economic Activity (YoY) (Nov),2019-01-07 11:30:00,Chile,CLP,Low Volatility Expected,3.1%,3.7%,4.2%
379405,1358,Exports (USD),2019-01-07 11:30:00,Chile,CLP,Low Volatility Expected,"6,537M",,"5,955M"
379406,1373,Imports (USD),2019-01-07 11:30:00,Chile,CLP,Low Volatility Expected,"5,941M",,"5,622M"
379622,1784,BCB Focus Market Readout,2019-01-07 11:30:00,Brazil,BRL,Moderate Volatility Expected,,,
379408,782,FX Reserve - USD (Dec),2019-01-07 11:40:00,Israel,ILS,Low Volatility Expected,115.279B,,115.056B
379652,1345,Copper Exports (USD) (Dec),2019-01-07 12:00:00,Chile,CLP,Low Volatility Expected,"3,489M",,"2,986M"
379407,489,Trade Balance (Dec),2019-01-07 12:00:00,Chile,CLP,Low Volatility Expected,0.60B,,0.33B
379659,1790,ECB's De Guindos Speaks,2019-01-07 12:45:00,Euro Zone,EUR,Moderate Volatility Expected,,,
378573,874,FX Reserves (EUR) (Dec),2019-01-07 13:00:00,Poland,PLN,Low Volatility Expected,102.30B,,100.10B
379411,685,French 12-Month BTF Auction,2019-01-07 14:00:00,France,EUR,Low Volatility Expected,-0.565%,,-0.566%
379409,683,French 3-Month BTF Auction,2019-01-07 14:00:00,France,EUR,Low Volatility Expected,-0.574%,,-0.570%
379410,684,French 6-Month BTF Auction,2019-01-07 14:00:00,France,EUR,Low Volatility Expected,-0.576%,,-0.569%
378575,592,Interest Rate Decision (Jan),2019-01-07 14:00:00,Israel,ILS,Moderate Volatility Expected,0.25%,0.25%,0.25%
378584,660,CB Employment Trends Index (Dec),2019-01-07 15:00:00,United States,USD,Low Volatility Expected,111.60,,110.20
378582,1484,ISM Non-Manufacturing Business Activity (Dec),2019-01-07 15:00:00,United States,USD,Low Volatility Expected,59.9,64.0,65.2
378581,1048,ISM Non-Manufacturing Employment (Dec),2019-01-07 15:00:00,United States,USD,Moderate Volatility Expected,56.3,,58.4
378580,1050,ISM Non-Manufacturing New Orders (Dec),2019-01-07 15:00:00,United States,USD,Low Volatility Expected,62.7,,62.5
378586,176,ISM Non-Manufacturing PMI (Dec),2019-01-07 15:00:00,United States,USD,High Volatility Expected,57.6,59.6,60.7
378583,1049,ISM Non-Manufacturing Prices (Dec),2019-01-07 15:00:00,United States,USD,Low Volatility Expected,57.6,,64.3
378578,1485,Ivey PMI n.s.a (Dec),2019-01-07 15:00:00,Canada,CAD,Low Volatility Expected,48.2,,57.3
378579,185,Ivey PMI (Dec),2019-01-07 15:00:00,Canada,CAD,High Volatility Expected,59.7,58.1,57.2
379394,568,3-Month Bill Auction,2019-01-07 16:30:00,United States,USD,Low Volatility Expected,2.410%,,2.465%
379395,679,6-Month Bill Auction,2019-01-07 16:30:00,United States,USD,Low Volatility Expected,2.470%,,2.505%
379396,1712,FOMC Member Bostic Speaks,2019-01-07 17:40:00,United States,USD,Moderate Volatility Expected,,,
379323,789,Current Account (Nov),2019-01-07 23:00:00,South Korea,KRW,Low Volatility Expected,5.06B,,9.19B
436,,Montenegro - Orthodox Christmas,2019-01-08 00:00:00,Montenegro,EUR,Holiday,,,
379413,385,ANZ Job Advertisements (MoM),2019-01-08 00:30:00,Australia,AUD,Low Volatility Expected,0.0%,,-0.4%
378589,1055,Exports (MoM) (Nov),2019-01-08 00:30:00,Australia,AUD,Low Volatility Expected,1%,,1%
378588,1056,Imports (MoM) (Nov),2019-01-08 00:30:00,Australia,AUD,Low Volatility Expected,2%,,3%
378590,291,Trade Balance (Nov),2019-01-08 00:30:00,Australia,AUD,Moderate Volatility Expected,1.930B,2.230B,2.316B
379414,725,10-Year JGB Auction,2019-01-08 03:35:00,Japan,JPY,Moderate Volatility Expected,0.020%,,0.070%
378591,148,Household Confidence (Dec),2019-01-08 05:00:00,Japan,JPY,Low Volatility Expected,42.7,42.8,42.9
379672,1095,FX Reserves (USD) (Dec),2019-01-08 05:00:00,Indonesia,IDR,Low Volatility Expected,120.70B,,117.20B
378891,607,Dutch CPI (YoY) (Dec),2019-01-08 05:30:00,Netherlands,EUR,Low Volatility Expected,2.0%,,2.0%
378594,766,Estonian CPI (MoM) (Dec),2019-01-08 06:00:00,Estonia,EUR,Low Volatility Expected,-0.30%,,-0.50%
378593,1167,Estonian CPI (YoY) (Dec),2019-01-08 06:00:00,Estonia,EUR,Low Volatility Expected,3.40%,,3.40%
378840,1328,Foreign Reserves (USD) (Dec),2019-01-08 06:00:00,South Africa,ZAR,Low Volatility Expected,51.64B,,50.67B
378839,1380,Net FX Reserves  (USD) (Dec),2019-01-08 06:00:00,South Africa,ZAR,Low Volatility Expected,43.090B,,42.577B
379668,959,Unemployment Rate n.s.a. (Dec),2019-01-08 06:45:00,Switzerland,CHF,Moderate Volatility Expected,2.7%,,2.5%
379667,296,Unemployment Rate s.a. (Dec),2019-01-08 06:45:00,Switzerland,CHF,Moderate Volatility Expected,2.4%,2.4%,2.4%
378599,135,German Industrial Production (MoM) (Nov),2019-01-08 07:00:00,Germany,EUR,Moderate Volatility Expected,-1.9%,0.3%,-0.8%
378598,821,Manufacturing Production (MoM) (Nov),2019-01-08 07:00:00,Norway,NOK,Low Volatility Expected,0.0%,,1.5%
378597,634,Finnish Trade Balance (Nov),2019-01-08 07:00:00,Finland,EUR,Low Volatility Expected,-0.06B,,-0.18B
379088,259,Retail Sales (YoY) (Nov),2019-01-08 07:30:00,Switzerland,CHF,Moderate Volatility Expected,-0.5%,-0.7%,1.0%
378768,671,French Current Account (Nov),2019-01-08 07:45:00,France,EUR,Low Volatility Expected,-2.80B,,-0.70B
379391,1365,French Exports (Nov),2019-01-08 07:45:00,France,EUR,Low Volatility Expected,41.2B,,43.2B
379392,1366,French Imports (Nov),2019-01-08 07:45:00,France,EUR,Low Volatility Expected,46.3B,,47.3B
379390,117,French Trade Balance (Nov),2019-01-08 07:45:00,France,EUR,Low Volatility Expected,-5.1B,-4.9B,-4.1B
378604,538,CPI (YoY) (Dec),2019-01-08 08:00:00,Taiwan,TWD,Low Volatility Expected,-0.05%,0.30%,0.30%
378606,1080,CPI (MoM) (Dec),2019-01-08 08:00:00,Taiwan,TWD,Low Volatility Expected,-0.29%,,-0.39%
378605,1123,Wholesale Prices (MoM) (Dec),2019-01-08 08:00:00,Taiwan,TWD,Low Volatility Expected,0.83%,,3.25%
378607,811,Construction Output (YoY) (Nov),2019-01-08 08:00:00,Czech Republic,CZK,Low Volatility Expected,0.0%,,10.4%
378603,1261,Industrial Production (YoY) (Nov),2019-01-08 08:00:00,Czech Republic,CZK,Low Volatility Expected,4.8%,4.8%,6.7%
378675,675,Industrial Output (YoY) (Nov),2019-01-08 08:00:00,Hungary,HUF,Low Volatility Expected,4.0%,5.3%,5.9%
378609,145,Halifax House Price Index (MoM) (Dec),2019-01-08 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,2.2%,0.5%,-1.4%
378608,844,Halifax House Price Index (YoY) (Dec),2019-01-08 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,1.3%,0.4%,0.3%
378610,1367,FX Reserves (EUR) (Dec),2019-01-08 09:00:00,Czech Republic,CZK,Low Volatility Expected,124.540B,,124.450B
378619,1560,IGP-DI Inflation Index (MoM) (Dec),2019-01-08 10:00:00,Brazil,BRL,Low Volatility Expected,-0.45%,,-1.14%
378615,534,Business and Consumer Survey (Dec),2019-01-08 10:00:00,Euro Zone,EUR,Low Volatility Expected,107.3,108.2,109.5
378613,918,Business Climate (Dec),2019-01-08 10:00:00,Euro Zone,EUR,Low Volatility Expected,0.82,0.99,1.04
378620,49,Consumer Confidence (Dec),2019-01-08 10:00:00,Euro Zone,EUR,Low Volatility Expected,-6.2,-6.2,-6.2
378614,920,Consumer Inflation Expectation (Dec),2019-01-08 10:00:00,Euro Zone,EUR,Low Volatility Expected,18.6,,21.1
378616,1572,Selling Price Expectations (Dec),2019-01-08 10:00:00,Euro Zone,EUR,Low Volatility Expected,12.3,,11.2
378618,1418,Services Sentiment (Dec),2019-01-08 10:00:00,Euro Zone,EUR,Low Volatility Expected,12.0,12.3,13.4
378617,919,Industrial Sentiment (Dec),2019-01-08 10:00:00,Euro Zone,EUR,Low Volatility Expected,1.1,2.9,3.4
379429,719,10-Year Treasury Gilt Auction,2019-01-08 10:45:00,United Kingdom,GBP,Low Volatility Expected,1.270%,,1.490%
378998,1274,Interest Rate Decision,2019-01-08 10:45:00,Romania,RON,Low Volatility Expected,2.50%,2.50%,2.50%
378625,537,NFIB Small Business Optimism (Dec),2019-01-08 11:00:00,United States,USD,Low Volatility Expected,104.4,103.6,104.8
379403,1218,Core CPI (MoM),2019-01-08 11:00:00,Chile,CLP,Low Volatility Expected,0.2%,,0.0%
379404,487,CPI (MoM),2019-01-08 11:00:00,Chile,CLP,Low Volatility Expected,-0.1%,,0.0%
378626,1146,Industrial Production (MoM) (Nov),2019-01-08 11:00:00,Brazil,BRL,Low Volatility Expected,0.1%,,-0.1%
378622,414,Industrial Production (YoY) (Nov),2019-01-08 11:00:00,Brazil,BRL,Moderate Volatility Expected,-0.9%,2.3%,0.8%
378623,780,Irish Retail Sales (MoM) (Nov),2019-01-08 11:00:00,Ireland,EUR,Low Volatility Expected,-0.1%,,1.5%
378624,1173,Irish Retail Sales (YoY) (Nov),2019-01-08 11:00:00,Ireland,EUR,Low Volatility Expected,3.6%,,5.8%
379048,1333,Total Vehicle Sales (Dec),2019-01-08 12:00:00,South Africa,ZAR,Low Volatility Expected,39.98K,,47.48K
379049,1332,Total Vehicle Sales (YoY) (Dec),2019-01-08 12:00:00,South Africa,ZAR,Low Volatility Expected,-1.90%,,-4.60%
378634,1023,Exports (Nov),2019-01-08 13:30:00,Canada,CAD,Low Volatility Expected,48.33B,50.47B,49.77B
378635,1026,Imports (Nov),2019-01-08 13:30:00,Canada,CAD,Low Volatility Expected,50.39B,51.10B,50.62B
378636,285,Trade Balance (Nov),2019-01-08 13:30:00,Canada,CAD,Moderate Volatility Expected,-2.06B,-1.95B,-0.85B
378638,1438,Auto Production (MoM) (Dec),2019-01-08 13:30:00,Brazil,BRL,Low Volatility Expected,27.4%,,-6.9%
378633,760,Auto Sales (MoM) (Dec),2019-01-08 13:30:00,Brazil,BRL,Low Volatility Expected,1.6%,,-9.3%
