event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous,urls,title
403059,1691.0,SECO Economic Forecasts,2020-03-17 06:45:00,Switzerland,CHF,Low Volatility Expected,,,,seco-economic-forecasts-1691,SECO Economic Forecasts
402524,1577.0,Wages in euro zone,2020-03-17 10:00:00,Euro Zone,EUR,Moderate Volatility Expected,2.30%,,2.60%,wages-in-euro-zone-1577,Eurozone Wages
402525,187.0,Labor Cost Index,2020-03-17 10:00:00,Euro Zone,EUR,Low Volatility Expected,2.40%,3.00%,2.60%,labor-cost-index-187,Eurozone Labor Cost Index
402547,1177.0,Current Account,2020-03-17 21:45:00,New Zealand,NZD,Moderate Volatility Expected,-9.23B,-9.59B,-10.28B,current-account-1177,Current Account
402549,82.0,Current Account,2020-03-17 21:45:00,New Zealand,NZD,Moderate Volatility Expected,-2.66B,-2.96B,-6.35B,current-account-82,Current Account
402548,1350.0,Current Account % of GDP,2020-03-17 21:45:00,New Zealand,NZD,Low Volatility Expected,-3.00%,-3.10%,-3.30%,current-account-%-of-gdp-1350,Current Account % of Gross Domestic Product (GDP)
403548,1722.0,RBA Assist Gov Ellis Speaks,2020-03-18 01:00:00,Australia,AUD,Moderate Volatility Expected,,,,rba-assist-gov-ellis-speaks-1722,Assist Governor Ellis Speaks
402686,125.0,GDP,2020-03-18 21:45:00,New Zealand,NZD,High Volatility Expected,0.5%,0.5%,0.8%,gdp-125,Gross Domestic Product (GDP)
402687,1457.0,GDP,2020-03-18 21:45:00,New Zealand,NZD,Low Volatility Expected,1.8%,1.8%,2.3%,gdp-1457,Gross Domestic Product (GDP)
402688,1458.0,GDP Annual Average,2020-03-18 21:45:00,New Zealand,NZD,Low Volatility Expected,2.3%,2.2%,2.7%,gdp-annual-average-1458,Gross Domestic Product (GDP) Annual Average
402689,1462.0,GDP Expenditure,2020-03-18 21:45:00,New Zealand,NZD,Low Volatility Expected,0.2%,0.6%,0.6%,gdp-expenditure-1462,Gross Domestic Product (GDP) Expenditure
403554,254.0,RBA Bulletin,2020-03-19 00:30:00,Australia,AUD,Low Volatility Expected,,,,rba-bulletin-254,Bulletin
402704,1117.0,Interest Rate,2020-03-19 08:00:00,Taiwan,TWD,Moderate Volatility Expected,1.125%,1.250%,1.375%,interest-rate-1117,Interest Rate
403599,169.0,SNB Interest Rate Decision,2020-03-19 08:30:00,Switzerland,CHF,High Volatility Expected,-0.75%,-0.75%,-0.75%,snb-interest-rate-decision-169,Interest Rate Decision
403556,1689.0,SNB Monetary Policy Assessment,2020-03-19 08:30:00,Switzerland,CHF,High Volatility Expected,,,,snb-monetary-policy-assessment-1689,Swiss National Bank Monetary Policy Assessment
403868,1690.0,ECB LTRO,2020-03-19 10:30:00,Euro Zone,EUR,Moderate Volatility Expected,115.0B,,97.7B,ecb-ltro-1690,ECB Long Term Refinancing Operation (LTRO)
402723,81.0,Current Account,2020-03-19 12:30:00,United States,USD,Moderate Volatility Expected,-109.8B,-109.0B,-125.4B,current-account-81,Current Account
403609,1038.0,10-Year TIPS Auction,2020-03-19 17:00:00,United States,USD,Low Volatility Expected,0.680%,,0.036%,10-year-tips-auction-1038,10-Year TIPS Auction
402617,163.0,Inflation Expectations,2020-03-20 09:30:00,United Kingdom,GBP,Low Volatility Expected,3.0%,,3.1%,inflation-expectations-163,Inflation Expectations
402769,1435.0,Aggregate Demand,2020-03-20 12:00:00,Mexico,MXN,Low Volatility Expected,-0.80%,,0.30%,aggregate-demand-1435,Aggregate Demand
402770,1436.0,Aggregate Demand,2020-03-20 12:00:00,Mexico,MXN,Low Volatility Expected,-1.60%,-0.80%,-0.30%,aggregate-demand-1436,Aggregate Demand
402771,1176.0,Private Spending,2020-03-20 12:00:00,Mexico,MXN,Low Volatility Expected,0.90%,0.60%,0.80%,private-spending-1176,Private Spending
402768,678.0,Private Spending,2020-03-20 12:00:00,Mexico,MXN,Low Volatility Expected,0.00%,0.40%,0.60%,private-spending-678,Private Spending
404015,1816.0,CBR Press Conference,2020-03-20 12:00:00,Russia,RUB,Moderate Volatility Expected,,,,cbr-press-conference-1816,Press Conference
404032,1274.0,Interest Rate Decision,2020-03-20 12:00:00,Romania,RON,Low Volatility Expected,2.00%,2.50%,2.50%,interest-rate-decision-1274,Interest Rate Decision
402838,1244.0,Lithuania Current Account,2020-03-23 07:00:00,Lithuania,EUR,Low Volatility Expected,9.8%,,3.6%,lithuania-current-account-1244,Current Account
402850,1364.0,Foreign Debt,2020-03-23 09:00:00,Czech Republic,CZK,Low Volatility Expected,172.52B,,172.25B,foreign-debt-1364,Republic Foreign Debt (EUR)
403685,1741.0,German Buba Monthly Report,2020-03-23 11:00:00,Germany,EUR,Low Volatility Expected,,,,german-buba-monthly-report-1741,German Bundesbank Monthly Report
403951,1849.0,Ukraine Unemployment Rate,2020-03-24 14:30:00,Ukraine,UAH,Low Volatility Expected,8.7,,7.3,ukraine-unemployment-rate-1849,Unemployment Rate
404152,1694.0,U.S. President Trump Speaks,2020-03-24 16:05:00,United States,USD,High Volatility Expected,,,,u.s.-president-trump-speaks-1694,President Trump Speaks
403915,1822.0,SNB Quarterly Bulletin,2020-03-25 14:00:00,Switzerland,CHF,Low Volatility Expected,,,,snb-quarterly-bulletin-1822,SNB Quarterly Bulletin
402977,439.0,GDP,2020-03-25 19:00:00,Argentina,ARS,Moderate Volatility Expected,-1.1%,,-1.7%,gdp-439,Gross Domestic Product (GDP)
403080,1236.0,Current Account,2020-03-26 19:00:00,Argentina,ARS,Low Volatility Expected,2.980B,,-1.052B,current-account-1236,Current Account (USD)
403078,438.0,Unemployment Rate,2020-03-26 19:00:00,Argentina,ARS,Low Volatility Expected,8.9%,,9.7%,unemployment-rate-438,Unemployment Rate
404313,1343.0,Cash Reserve Ratio,2020-03-27 05:30:00,India,INR,Low Volatility Expected,3.00%,,4.00%,cash-reserve-ratio-1343,Cash Reserve Ratio
404311,597.0,Interest Rate Decision,2020-03-27 05:30:00,India,INR,High Volatility Expected,4.40%,5.15%,5.15%,interest-rate-decision-597,Interest Rate Decision
404005,1853.0,Vietnamese GDP,2020-03-27 06:30:00,Vietnam,VND,Moderate Volatility Expected,3.82%,,6.79%,vietnamese-gdp-1853,Gross Domestic Product (GDP)
404276,1635.0,GDP,2020-03-30 06:09:00,Saudi Arabia,SAR,Low Volatility Expected,-0.30%,,-0.50%,gdp-1635,GDP
404458,1237.0,Current Account,2020-03-30 15:38:00,Egypt,EGP,Low Volatility Expected,"-3,192M",,"-1,382M",current-account-1237,Current Account (USD)
403294,83.0,Current Account,2020-03-31 06:00:00,United Kingdom,GBP,Moderate Volatility Expected,-5.6B,-7.0B,-15.9B,current-account-83,Current Account
404137,1300.0,M3 Money Supply,2020-03-31 08:30:00,Hong Kong,HKD,Low Volatility Expected,1.8%,,2.4%,m3-money-supply-1300,M3 Money Supply
403325,975.0,Foreign Debt,2020-03-31 12:00:00,India,INR,Low Volatility Expected,563.9B,,557.5B,foreign-debt-975,Foreign Debt (USD)
402862,1951.0,OPEC Crude Oil Production Algeria,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,1.01M,,1.01M,opec-crude-oil-production-algeria-1951,(Barrel)
402863,1954.0,OPEC Crude Oil Production Congo,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,0.31M,,0.33M,opec-crude-oil-production-congo-1954,(Barrel)
402872,1952.0,OPEC Crude Oil Production Gabon,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,0.19M,,0.21M,opec-crude-oil-production-gabon-1952,(Barrel)
402864,1956.0,OPEC Crude Oil Production Guinea,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,0.12M,,0.12M,opec-crude-oil-production-guinea-1956,(Barrel)
402866,1944.0,OPEC Crude oil Production Iran,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,2.08M,,2.08M,opec-crude-oil-production-iran-1944,(Barrel)
402865,1860.0,OPEC Crude oil Production Iraq,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,4.59M,,4.53M,opec-crude-oil-production-iraq-1860,(Barrel)
402869,1948.0,OPEC Crude Oil Production Kuwait,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,2.66M,,2.67M,opec-crude-oil-production-kuwait-1948,(Barrel)
402870,1949.0,OPEC Crude Oil Production Libya,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,0.15M,,0.76M,opec-crude-oil-production-libya-1949,(Barrel)
402871,1950.0,OPEC Crude Oil Production Nigeria,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,1.79M,,1.80M,opec-crude-oil-production-nigeria-1950,a (Barrel)
402867,1945.0,OPEC Crude oil Production Saudi Arabia,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,9.68M,,9.72M,opec-crude-oil-production-saudi-arabia-1945,(Barrel)
402868,1947.0,OPEC Crude oil Production UAE,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,3.04M,,2.99M,opec-crude-oil-production-uae-1947, (UAE) (Barrel)
402873,1946.0,OPEC Crude oil Production Venezuela,2020-03-31 15:00:00,United States,USD,Moderate Volatility Expected,0.76M,,0.75M,opec-crude-oil-production-venezuela-1946,(Barrel)
403342,1515.0,Tankan All Big Industry CAPEX,2020-03-31 23:50:00,Japan,JPY,Moderate Volatility Expected,1.8%,-1.1%,6.8%,tankan-all-big-industry-capex-1515,All Big Industry CAPEX
403333,1516.0,Tankan All Small Industry CAPEX,2020-03-31 23:50:00,Japan,JPY,Low Volatility Expected,-11.7%,-16.3%,-2.2%,tankan-all-small-industry-capex-1516,All Small Industry CAPEX
403338,1517.0,Tankan Big Manufacturing Outlook Index,2020-03-31 23:50:00,Japan,JPY,Moderate Volatility Expected,-11,-14,0,tankan-big-manufacturing-outlook-index-1517,Big Manufacturing Outlook Index
403335,279.0,Tankan Large Manufacturers Index,2020-03-31 23:50:00,Japan,JPY,High Volatility Expected,-8,-10,5,tankan-large-manufacturers-index-279,Large Manufacturers Index
403339,984.0,Tankan Large Non-Manufacturers Diffusion Index,2020-03-31 23:50:00,Japan,JPY,Low Volatility Expected,-1,2,18,tankan-large-non-manufacturers-diffusion-index-984,Large Non-Manufacturers Diffusion Index
403337,280.0,Tankan Large Non-Manufacturers Index,2020-03-31 23:50:00,Japan,JPY,High Volatility Expected,8,6,20,tankan-large-non-manufacturers-index-280,Large Non-Manufacturers Index
403340,1006.0,Tankan Small Manufacturers Diffusion Index,2020-03-31 23:50:00,Japan,JPY,Low Volatility Expected,-29,-23,-12,tankan-small-manufacturers-diffusion-index-1006,Small Manufacturers Diffusion Index
403334,986.0,Tankan Small Manufacturing Index,2020-03-31 23:50:00,Japan,JPY,Low Volatility Expected,-15,-17,-9,tankan-small-manufacturing-index-986,Small Manufacturing Index
403341,1007.0,Tankan Small Non-Manufacturers Diffusion Index,2020-03-31 23:50:00,Japan,JPY,Low Volatility Expected,-19,-15,1,tankan-small-non-manufacturers-diffusion-index-1007,Small Non-Manufacturers Diffusion Index
403336,985.0,Tankan Small Non-Manufacturing Index,2020-03-31 23:50:00,Japan,JPY,Low Volatility Expected,-1,-7,7,tankan-small-non-manufacturing-index-985,Small Non-Manufacturing Index
404293,1249.0,GDP,2020-04-01 09:00:00,Bahrain,BHD,Low Volatility Expected,-1.40%,,-0.90%,gdp-1249,GDP 
404292,1248.0,GDP,2020-04-01 09:00:00,Bahrain,BHD,Low Volatility Expected,-0.44%,,2.65%,gdp-1248,GDP 
403393,1409.0,Long Term Interest Rate TJLP,2020-04-01 11:00:00,Brazil,BRL,Low Volatility Expected,4.94%,,5.09%,long-term-interest-rate-tjlp-1409,Long Term Interest Rate TJLP
404264,85.0,Total Vehicle Sales,2020-04-01 23:00:00,United States,USD,Low Volatility Expected,11.40M,,17.04M,total-vehicle-sales-85,Total Vehicle Sales
404370,586.0,Spanish 10-Year Obligacion Auction,2020-04-02 09:00:00,Spain,EUR,Moderate Volatility Expected,0.715%,,0.661%,spanish-10-year-obligacion-auction-586,10-Year Obligacion Auction
404622,1250.0,GDP,2020-04-02 12:00:00,Botswana,BWP,Low Volatility Expected,1.60%,,3.10%,gdp-1250,GDP
404621,1467.0,GDP Quarterly,2020-04-02 12:00:00,Botswana,BWP,Low Volatility Expected,1.70%,,0.20%,gdp-quarterly-1467,GDP Quarterly
403502,1375.0,Italian Public Deficit,2020-04-03 08:00:00,Italy,EUR,Low Volatility Expected,-2.4%,,2.2%,italian-public-deficit-1375,Public Deficit
404627,149.0,Housing Equity Withdrawal,2020-04-06 08:30:00,United Kingdom,GBP,Low Volatility Expected,-5.1B,,-6.0B,housing-equity-withdrawal-149,Housing Equity Withdrawal
404801,1275.0,Interest Rate Decision,2020-04-06 12:00:00,Uganda,UGX,Low Volatility Expected,8.00%,,9.00%,interest-rate-decision-1275,Interest Rate Decision
404628,1153.0,BoC Business Outlook Survey,2020-04-06 14:30:00,Canada,CAD,Moderate Volatility Expected,,,,boc-business-outlook-survey-1153,Business Outlook Survey
404498,229.0,NZIER Business Confidence,2020-04-06 22:00:00,New Zealand,NZD,Moderate Volatility Expected,-70%,,-21%,nzier-business-confidence-229,Institute of Economic Research Business Confidence
404499,1417.0,NZIER QSBO Capacity Utilization,2020-04-06 22:00:00,New Zealand,NZD,Low Volatility Expected,92.1%,,92.0%,nzier-qsbo-capacity-utilization-1417,Institute of Economic Research QSBO Capacity Utilization
403445,1937.0,Labour Productivity,2020-04-07 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,0.3%,,0.3%,labour-productivity-1937,Labour Productivity
404717,1643.0,Eurogroup Meetings,2020-04-07 10:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,,eurogroup-meetings-1643,Eurogroup Meetings
404650,77.0,Adjusted Current Account,2020-04-07 23:50:00,Japan,JPY,Moderate Volatility Expected,2.38T,,1.63T,adjusted-current-account-77,Adjusted Current Account
404919,1128.0,GDP,2020-04-08 14:00:00,Qatar,QAR,Low Volatility Expected,-1.40%,,4.70%,gdp-1128,GDP
404918,1127.0,GDP,2020-04-08 14:00:00,Qatar,QAR,Low Volatility Expected,-0.60%,,-2.00%,gdp-1127,Gross Domestic Product (GDP)
404730,108.0,FOMC Meeting Minutes,2020-04-08 18:00:00,United States,USD,High Volatility Expected,,,,fomc-meeting-minutes-108,Federal Open Market Committee (FOMC) Meeting Minutes
404791,834.0,BoJ Governor Kuroda Speaks,2020-04-09 00:30:00,Japan,JPY,Moderate Volatility Expected,,,,boj-governor-kuroda-speaks-834,Governor Kuroda Speaks
404651,358.0,RBA Financial Stability Review,2020-04-09 01:30:00,Australia,AUD,Moderate Volatility Expected,,,,rba-financial-stability-review-358,Financial Stability Review
404736,584.0,Italian 30-Year BTP Auction,2020-04-09 09:45:00,Italy,EUR,Low Volatility Expected,2.490%,,2.500%,italian-30-year-btp-auction-584,30-Year BTP Auction
404657,1610.0,ECB Publishes Account of Monetary Policy Meeting,2020-04-09 11:30:00,Euro Zone,EUR,High Volatility Expected,,,,ecb-publishes-account-of-monetary-policy-meeting-1610,ECB Publishes Account of Monetary Policy Meeting
404739,1797.0,NIESR Monthly GDP Tracker,2020-04-09 14:00:00,United Kingdom,GBP,Moderate Volatility Expected,-4.8%,,0.1%,niesr-monthly-gdp-tracker-1797,NIESR Monthly Gross Domestic Product (GDP) Tracker
405166,1341.0,Budget Balance % of GDP,2020-04-10 13:30:00,Russia,RUB,Low Volatility Expected,0.10%,,1.70%,budget-balance-%-of-gdp-1341,Budget Balance % of Gross Domestic Product (GDP)
405103,1919.0,Chinese Total Social Financing,2020-04-10 23:54:00,China,CNY,Low Volatility Expected,"5,150.0B","2,800.0B",855.0B,chinese-total-social-financing-1919,Total Social Financing
405161,1825.0,RBI MPC Meeting Minutes,2020-04-13 11:30:00,India,INR,Moderate Volatility Expected,,,,rbi-mpc-meeting-minutes-1825,Monetary Policy Committee Meeting Minutes
405043,304.0,Visitor Arrivals,2020-04-13 22:45:00,New Zealand,NZD,Low Volatility Expected,-7.7%,,-1.3%,visitor-arrivals-304,Visitor Arrivals
405120,1089.0,Interest Rate Decision,2020-04-14 08:30:00,Indonesia,IDR,Moderate Volatility Expected,4.50%,4.50%,4.50%,interest-rate-decision-1089,Interest Rate Decision
405125,1748.0,Export Price Index,2020-04-14 12:30:00,United States,USD,Low Volatility Expected,-3.6%,,-1.3%,export-price-index-1748,Export Price Index
405124,1747.0,Import Price Index,2020-04-14 12:30:00,United States,USD,Low Volatility Expected,-4.1%,,-1.2%,import-price-index-1747,Import Price Index
404163,1272.0,Interest Rate Decision,2020-04-15 09:00:00,Namibia,NAD,Low Volatility Expected,4.25%,,5.25%,interest-rate-decision-1272,Interest Rate Decision
405326,1100.0,Car Sales,2020-04-15 09:20:00,Indonesia,IDR,Low Volatility Expected,-15.00%,,-2.70%,car-sales-1100,Car Sales
405330,1099.0,Motorbike Sales,2020-04-15 10:35:00,Indonesia,IDR,Low Volatility Expected,-3.20%,,2.60%,motorbike-sales-1099,Motorbike Sales
405333,976.0,Exports,2020-04-15 13:19:00,India,INR,Low Volatility Expected,21.41B,,27.65B,exports-976,Exports (USD)
405334,978.0,Imports,2020-04-15 13:19:00,India,INR,Low Volatility Expected,31.16B,,37.50B,imports-978,Imports (USD)
405044,326.0,BoC Monetary Policy Report,2020-04-15 14:00:00,Canada,CAD,High Volatility Expected,,,,boc-monetary-policy-report-326,Monetary Policy Report
405045,1710.0,BoC Rate Statement,2020-04-15 14:00:00,Canada,CAD,Moderate Volatility Expected,,,,boc-rate-statement-1710,(BOC) Rate Statement
404543,166.0,BoC Interest Rate Decision,2020-04-15 14:00:00,Canada,CAD,High Volatility Expected,0.25%,0.25%,0.25%,boc-interest-rate-decision-166,Interest Rate Decision
405046,1791.0,BOC Press Conference,2020-04-15 15:15:00,Canada,CAD,High Volatility Expected,,,,boc-press-conference-1791,Press Conference
405050,10.0,Beige Book,2020-04-15 18:00:00,United States,USD,Moderate Volatility Expected,,,,beige-book-10,Beige Book
405338,1415.0,Irish Consumer Confidence,2020-04-15 23:01:00,Ireland,EUR,Low Volatility Expected,42.6,,77.3,irish-consumer-confidence-1415,Consumer Confidence
405052,1858.0,BOE Credit Conditions Survey,2020-04-16 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,,,,boe-credit-conditions-survey-1858,BOE Credit Conditions Survey
405145,686.0,French 3-Year BTAN Auction,2020-04-16 09:40:00,France,EUR,Low Volatility Expected,-0.43%,,-0.43%,french-3-year-btan-auction-686,3-Year BTAN Auction
405146,688.0,French 5-Year BTAN Auction,2020-04-16 09:40:00,France,EUR,Low Volatility Expected,-0.36%,,-0.22%,french-5-year-btan-auction-688,5-Year BTAN Auction
405389,1679.0,Spanish 15-Year Obligacion Auction,2020-04-16 09:40:00,Spain,EUR,Moderate Volatility Expected,1.193%,,0.852%,spanish-15-year-obligacion-auction-1679,15-Year Obligacion Auction
405053,1676.0,BoE Quarterly Bulletin,2020-04-16 12:00:00,United Kingdom,GBP,Low Volatility Expected,,,,boe-quarterly-bulletin-1676,BoE Quarterly Bulletin
405054,1716.0,ADP Nonfarm Employment Change,2020-04-16 12:30:00,Canada,CAD,Low Volatility Expected,-177.3K,,116.7K,adp-nonfarm-employment-change-1716,ADP Nonfarm Employment Change
405156,1720.0,MPC Member Tenreyro Speaks,2020-04-16 13:30:00,United Kingdom,GBP,Moderate Volatility Expected,,,,mpc-member-tenreyro-speaks-1720,Monetary Policy Committee (MPC) Member Tenreyro Speaks
405160,510.0,Trade Balance,2020-04-17 00:30:00,Singapore,SGD,Low Volatility Expected,3.180B,,1.090B,trade-balance-510,Trade Balance
404308,461.0,GDP,2020-04-17 02:00:00,China,CNY,High Volatility Expected,-6.8%,-6.5%,6.0%,gdp-461,Gross Domestic Product (GDP)
404303,868.0,GDP,2020-04-17 02:00:00,China,CNY,Moderate Volatility Expected,-9.8%,-9.9%,1.5%,gdp-868,Gross Domestic Product (GDP)
403912,1914.0,Chinese GDP YTD ,2020-04-17 02:00:00,China,CNY,Moderate Volatility Expected,-6.8%,,6.1%,chinese-gdp-ytd--1914,Gross Domestic Product (GDP) Year to Date (YTD)
